,Date,Time,Aspect 0 of Phase I  State,Aspect 1 of Phase I  State,Aspect 2 of Phase I  State,Result,Phase
2952,03-Jun-17,10:18:18,1,0,0,0,I
2953,03-Jun-17,10:18:19,1,0,0,0,I
2954,03-Jun-17,10:18:19,1,0,0,0,I
2955,03-Jun-17,10:18:19,1,0,0,0,I
2956,03-Jun-17,10:18:19,1,0,0,0,I
2957,03-Jun-17,10:18:19,1,0,0,0,I
2958,03-Jun-17,10:18:20,1,0,0,0,I
2959,03-Jun-17,10:18:20,1,0,0,0,I
2960,03-Jun-17,10:18:20,1,0,0,0,I
2961,03-Jun-17,10:18:20,1,0,0,0,I
2962,03-Jun-17,10:18:21,1,0,0,0,I
2963,03-Jun-17,10:18:21,1,0,0,0,I
2964,03-Jun-17,10:18:21,1,0,0,0,I
2965,03-Jun-17,10:18:21,1,0,0,0,I
2966,03-Jun-17,10:18:21,1,0,0,0,I
2967,03-Jun-17,10:18:22,1,0,0,0,I
2968,03-Jun-17,10:18:22,1,0,0,0,I
2969,03-Jun-17,10:18:22,1,0,0,0,I
2970,03-Jun-17,10:18:22,1,0,0,0,I
2971,03-Jun-17,10:18:22,1,0,0,0,I
2972,03-Jun-17,10:18:22,1,0,0,0,I
2973,03-Jun-17,10:18:22,1,0,0,0,I
2974,03-Jun-17,10:18:23,1,0,0,0,I
2975,03-Jun-17,10:18:23,1,0,0,0,I
2976,03-Jun-17,10:18:23,1,0,0,0,I
2977,03-Jun-17,10:18:23,1,0,0,0,I
2978,03-Jun-17,10:18:24,1,0,0,0,I
2979,03-Jun-17,10:18:24,1,0,0,0,I
2980,03-Jun-17,10:18:24,1,0,0,0,I
2981,03-Jun-17,10:18:24,1,0,0,0,I
2982,03-Jun-17,10:18:24,1,0,0,0,I
2983,03-Jun-17,10:18:25,1,0,0,0,I
2984,03-Jun-17,10:18:25,1,0,0,0,I
2985,03-Jun-17,10:18:25,1,0,0,0,I
2986,03-Jun-17,10:18:25,1,0,0,0,I
2987,03-Jun-17,10:18:26,1,0,0,0,I
2988,03-Jun-17,10:18:26,1,0,0,0,I
2989,03-Jun-17,10:18:26,1,0,0,0,I
2990,03-Jun-17,10:18:26,1,0,0,0,I
2991,03-Jun-17,10:18:27,1,0,0,0,I
2992,03-Jun-17,10:18:27,1,0,0,0,I
2993,03-Jun-17,10:18:27,1,0,0,0,I
2994,03-Jun-17,10:18:27,1,0,0,0,I
2995,03-Jun-17,10:18:27,1,0,0,0,I
2996,03-Jun-17,10:18:27,1,0,0,0,I
2997,03-Jun-17,10:18:27,1,0,0,0,I
2998,03-Jun-17,10:18:28,1,0,0,0,I
2999,03-Jun-17,10:18:28,1,0,0,0,I
3000,03-Jun-17,10:18:28,1,0,0,0,I
3001,03-Jun-17,10:18:28,1,0,0,0,I
3002,03-Jun-17,10:18:28,1,0,0,0,I
3003,03-Jun-17,10:18:29,1,0,0,0,I
3004,03-Jun-17,10:18:29,1,0,0,0,I
3005,03-Jun-17,10:18:29,1,0,0,0,I
3006,03-Jun-17,10:18:29,1,0,0,0,I
3007,03-Jun-17,10:18:30,1,0,0,0,I
3008,03-Jun-17,10:18:30,1,0,0,0,I
3009,03-Jun-17,10:18:30,1,0,0,0,I
3010,03-Jun-17,10:18:30,1,0,0,0,I
3011,03-Jun-17,10:18:31,1,0,0,0,I
3012,03-Jun-17,10:18:31,1,0,0,0,I
3013,03-Jun-17,10:18:31,1,0,0,0,I
3014,03-Jun-17,10:18:31,1,0,0,0,I
3015,03-Jun-17,10:18:31,1,0,0,0,I
3016,03-Jun-17,10:18:31,1,0,0,0,I
3017,03-Jun-17,10:18:31,1,0,0,0,I
3018,03-Jun-17,10:18:32,1,0,0,0,I
3019,03-Jun-17,10:18:32,1,0,0,0,I
3020,03-Jun-17,10:18:32,1,0,0,0,I
3021,03-Jun-17,10:18:32,1,0,0,0,I
3022,03-Jun-17,10:18:32,1,0,0,0,I
3023,03-Jun-17,10:18:33,1,0,0,0,I
3024,03-Jun-17,10:18:33,1,0,0,0,I
3025,03-Jun-17,10:18:33,1,0,0,0,I
3026,03-Jun-17,10:18:33,1,0,0,0,I
3027,03-Jun-17,10:18:34,1,0,0,0,I
3028,03-Jun-17,10:18:34,1,0,0,0,I
3029,03-Jun-17,10:18:34,1,0,0,0,I
3030,03-Jun-17,10:18:34,1,0,0,0,I
3031,03-Jun-17,10:18:34,1,0,0,0,I
3032,03-Jun-17,10:18:35,1,0,0,0,I
3033,03-Jun-17,10:18:35,1,0,0,0,I
3034,03-Jun-17,10:18:35,1,0,0,0,I
3035,03-Jun-17,10:18:35,1,0,0,0,I
3036,03-Jun-17,10:18:35,1,0,0,0,I
3037,03-Jun-17,10:18:35,1,0,0,0,I
3038,03-Jun-17,10:18:36,1,0,0,0,I
3039,03-Jun-17,10:18:36,1,0,0,0,I
3040,03-Jun-17,10:18:36,1,0,0,0,I
3041,03-Jun-17,10:18:36,1,0,0,0,I
3042,03-Jun-17,10:18:36,1,0,0,0,I
3043,03-Jun-17,10:18:37,1,0,0,0,I
3044,03-Jun-17,10:18:37,1,0,0,0,I
3045,03-Jun-17,10:18:37,1,0,0,0,I
3046,03-Jun-17,10:18:37,1,0,0,0,I
3047,03-Jun-17,10:18:38,1,0,0,0,I
3048,03-Jun-17,10:18:38,1,0,0,0,I
3049,03-Jun-17,10:18:38,1,0,0,0,I
3050,03-Jun-17,10:18:38,1,0,0,0,I
3051,03-Jun-17,10:18:38,1,0,0,0,I
3052,03-Jun-17,10:18:39,1,0,0,0,I
3053,03-Jun-17,10:18:39,1,0,0,0,I
3054,03-Jun-17,10:18:39,1,0,0,0,I
3055,03-Jun-17,10:18:39,1,0,0,0,I
3056,03-Jun-17,10:18:39,1,0,0,0,I
3057,03-Jun-17,10:18:39,1,0,0,0,I
3058,03-Jun-17,10:18:40,1,0,0,0,I
3059,03-Jun-17,10:18:40,1,0,0,0,I
3060,03-Jun-17,10:18:40,1,0,0,0,I
3061,03-Jun-17,10:18:40,1,0,0,0,I
3062,03-Jun-17,10:18:41,1,0,0,0,I
3063,03-Jun-17,10:18:41,1,0,0,0,I
3064,03-Jun-17,10:18:41,1,0,0,0,I
3065,03-Jun-17,10:18:41,1,0,0,0,I
3066,03-Jun-17,10:18:41,1,0,0,0,I
3067,03-Jun-17,10:18:42,1,0,0,0,I
3068,03-Jun-17,10:18:42,1,0,0,0,I
3069,03-Jun-17,10:18:42,1,0,0,0,I
3070,03-Jun-17,10:18:42,1,0,0,0,I
3071,03-Jun-17,10:18:42,1,0,0,0,I
3072,03-Jun-17,10:18:43,1,0,0,0,I
3073,03-Jun-17,10:18:43,1,0,0,0,I
3074,03-Jun-17,10:18:43,1,0,0,0,I
3075,03-Jun-17,10:18:43,1,0,0,0,I
3076,03-Jun-17,10:18:43,1,0,0,0,I
3077,03-Jun-17,10:18:44,1,0,0,0,I
3078,03-Jun-17,10:18:44,1,0,0,0,I
3079,03-Jun-17,10:18:44,1,0,0,0,I
3080,03-Jun-17,10:18:44,1,0,0,0,I
3081,03-Jun-17,10:18:45,1,0,0,0,I
3082,03-Jun-17,10:18:45,1,0,0,0,I
3083,03-Jun-17,10:18:45,1,0,0,0,I
3084,03-Jun-17,10:18:45,1,0,0,0,I
3085,03-Jun-17,10:18:45,1,0,0,0,I
3086,03-Jun-17,10:18:45,1,0,0,0,I
3087,03-Jun-17,10:18:45,1,0,0,0,I
3088,03-Jun-17,10:18:46,1,0,0,0,I
3089,03-Jun-17,10:18:46,1,0,0,0,I
3090,03-Jun-17,10:18:46,1,0,0,0,I
3091,03-Jun-17,10:18:46,1,0,0,0,I
3092,03-Jun-17,10:18:47,1,0,0,0,I
3093,03-Jun-17,10:18:47,1,0,0,0,I
3094,03-Jun-17,10:18:47,1,0,0,0,I
3095,03-Jun-17,10:18:47,1,0,0,0,I
3096,03-Jun-17,10:18:48,1,0,0,0,I
3097,03-Jun-17,10:18:48,1,0,0,0,I
3098,03-Jun-17,10:18:48,1,0,0,0,I
3099,03-Jun-17,10:18:48,1,0,0,0,I
3100,03-Jun-17,10:18:48,1,0,0,0,I
3101,03-Jun-17,10:18:48,1,0,0,0,I
3102,03-Jun-17,10:18:48,1,0,0,0,I
3103,03-Jun-17,10:18:49,1,0,0,0,I
3104,03-Jun-17,10:18:49,1,0,0,0,I
3105,03-Jun-17,10:18:49,1,0,0,0,I
3106,03-Jun-17,10:18:49,1,0,0,0,I
3107,03-Jun-17,10:18:49,1,0,0,0,I
3108,03-Jun-17,10:18:50,1,0,0,0,I
3109,03-Jun-17,10:18:50,1,0,0,0,I
3110,03-Jun-17,10:18:50,1,0,0,0,I
3111,03-Jun-17,10:18:50,1,0,0,0,I
3112,03-Jun-17,10:18:51,1,0,0,0,I
3113,03-Jun-17,10:18:51,1,0,0,0,I
3114,03-Jun-17,10:18:51,1,0,0,0,I
3115,03-Jun-17,10:18:51,1,0,0,0,I
3116,03-Jun-17,10:18:51,1,0,0,0,I
3117,03-Jun-17,10:18:52,1,0,0,0,I
3118,03-Jun-17,10:18:52,1,0,0,0,I
3119,03-Jun-17,10:18:52,1,0,0,0,I
3120,03-Jun-17,10:18:52,1,0,0,0,I
3121,03-Jun-17,10:18:52,1,0,0,0,I
3122,03-Jun-17,10:18:52,1,0,0,0,I
3123,03-Jun-17,10:18:53,1,0,0,0,I
3124,03-Jun-17,10:18:53,1,0,0,0,I
3125,03-Jun-17,10:18:53,1,0,0,0,I
3126,03-Jun-17,10:18:53,1,0,0,0,I
3127,03-Jun-17,10:18:53,1,0,0,0,I
3128,03-Jun-17,10:18:54,1,0,0,0,I
3129,03-Jun-17,10:18:54,1,0,0,0,I
3130,03-Jun-17,10:18:54,1,0,0,0,I
3131,03-Jun-17,10:18:54,1,0,0,0,I
3132,03-Jun-17,10:18:55,1,0,0,0,I
3133,03-Jun-17,10:18:55,1,0,0,0,I
3134,03-Jun-17,10:18:55,1,0,0,0,I
3135,03-Jun-17,10:18:55,1,0,0,0,I
3136,03-Jun-17,10:18:56,1,0,0,0,I
3137,03-Jun-17,10:18:56,1,0,0,0,I
3138,03-Jun-17,10:18:56,1,0,0,0,I
3139,03-Jun-17,10:18:56,1,0,0,0,I
3140,03-Jun-17,10:18:56,1,0,0,0,I
3141,03-Jun-17,10:18:56,1,0,0,0,I
3142,03-Jun-17,10:18:56,1,0,0,0,I
3143,03-Jun-17,10:18:57,1,0,0,0,I
3144,03-Jun-17,10:18:57,1,0,0,0,I
3145,03-Jun-17,10:18:57,1,0,0,0,I
3146,03-Jun-17,10:18:57,1,0,0,0,I
3147,03-Jun-17,10:18:57,1,0,0,0,I
3148,03-Jun-17,10:18:58,1,0,0,0,I
3149,03-Jun-17,10:18:58,1,0,0,0,I
3150,03-Jun-17,10:18:58,1,0,0,0,I
3151,03-Jun-17,10:18:58,1,0,0,0,I
3152,03-Jun-17,10:18:59,1,0,0,0,I
3153,03-Jun-17,10:18:59,1,0,0,0,I
3154,03-Jun-17,10:18:59,1,0,0,0,I
3155,03-Jun-17,10:18:59,1,0,0,0,I
3156,03-Jun-17,10:18:59,1,0,0,0,I
3157,03-Jun-17,10:19:00,1,0,0,0,I
3158,03-Jun-17,10:19:00,1,0,0,0,I
3159,03-Jun-17,10:19:00,1,0,0,0,I
3160,03-Jun-17,10:19:00,1,0,0,0,I
3161,03-Jun-17,10:19:00,1,0,0,0,I
3162,03-Jun-17,10:19:00,1,0,0,0,I
3163,03-Jun-17,10:19:00,1,0,0,0,I
3164,03-Jun-17,10:19:01,1,0,0,0,I
3165,03-Jun-17,10:19:01,1,0,0,0,I
3166,03-Jun-17,10:19:01,1,0,0,0,I
3167,03-Jun-17,10:19:01,1,0,0,0,I
3168,03-Jun-17,10:19:01,1,0,0,0,I
3169,03-Jun-17,10:19:02,1,0,0,0,I
3170,03-Jun-17,10:19:02,1,0,0,0,I
3171,03-Jun-17,10:19:02,1,0,0,0,I
3172,03-Jun-17,10:19:02,1,0,0,0,I
3173,03-Jun-17,10:19:03,1,0,0,0,I
3174,03-Jun-17,10:19:03,1,0,0,0,I
3175,03-Jun-17,10:19:03,1,0,0,0,I
3176,03-Jun-17,10:19:03,1,0,0,0,I
3177,03-Jun-17,10:19:03,1,0,0,0,I
3178,03-Jun-17,10:19:04,1,0,0,0,I
3179,03-Jun-17,10:19:04,1,0,0,0,I
3180,03-Jun-17,10:19:04,1,0,0,0,I
3181,03-Jun-17,10:19:04,1,0,0,0,I
3182,03-Jun-17,10:19:04,1,0,0,0,I
3183,03-Jun-17,10:19:05,1,0,0,0,I
3184,03-Jun-17,10:19:05,1,0,0,0,I
3185,03-Jun-17,10:19:05,1,0,0,0,I
3186,03-Jun-17,10:19:05,1,0,0,0,I
3187,03-Jun-17,10:19:05,1,0,0,0,I
3188,03-Jun-17,10:19:05,1,0,0,0,I
3189,03-Jun-17,10:19:06,1,0,0,0,I
3190,03-Jun-17,10:19:06,1,0,0,0,I
3191,03-Jun-17,10:19:06,1,0,0,0,I
3192,03-Jun-17,10:19:06,1,0,0,0,I
3193,03-Jun-17,10:19:07,1,0,0,0,I
3194,03-Jun-17,10:19:07,1,0,0,0,I
3195,03-Jun-17,10:19:07,1,0,0,0,I
3196,03-Jun-17,10:19:07,1,0,0,0,I
3197,03-Jun-17,10:19:07,1,0,0,0,I
3198,03-Jun-17,10:19:07,1,0,0,0,I
3199,03-Jun-17,10:19:08,1,0,0,0,I
3200,03-Jun-17,10:19:08,1,0,0,0,I
3201,03-Jun-17,10:19:08,1,0,0,0,I
3202,03-Jun-17,10:19:08,1,0,0,0,I
3203,03-Jun-17,10:19:08,1,0,0,0,I
3204,03-Jun-17,10:19:09,1,0,0,0,I
3205,03-Jun-17,10:19:09,1,0,0,0,I
3206,03-Jun-17,10:19:09,1,0,0,0,I
3207,03-Jun-17,10:19:09,1,0,0,0,I
3208,03-Jun-17,10:19:10,1,0,0,0,I
3209,03-Jun-17,10:19:10,1,0,0,0,I
3210,03-Jun-17,10:19:10,1,0,0,0,I
3211,03-Jun-17,10:19:10,1,0,0,0,I
3212,03-Jun-17,10:19:10,1,0,0,0,I
3213,03-Jun-17,10:19:11,1,0,0,0,I
3214,03-Jun-17,10:19:11,1,0,0,0,I
3215,03-Jun-17,10:19:11,1,0,0,0,I
3216,03-Jun-17,10:19:11,1,0,0,0,I
3217,03-Jun-17,10:19:12,1,0,0,0,I
3218,03-Jun-17,10:19:12,1,0,0,0,I
3219,03-Jun-17,10:19:12,1,0,0,0,I
3220,03-Jun-17,10:19:12,1,0,0,0,I
3221,03-Jun-17,10:19:12,1,0,0,0,I
3222,03-Jun-17,10:19:12,1,0,0,0,I
3223,03-Jun-17,10:19:12,1,0,0,0,I
3224,03-Jun-17,10:19:13,1,0,0,0,I
3225,03-Jun-17,10:19:13,1,0,0,0,I
3226,03-Jun-17,10:19:13,1,0,0,0,I
3227,03-Jun-17,10:19:13,1,0,0,0,I
3228,03-Jun-17,10:19:14,1,0,0,0,I
3229,03-Jun-17,10:19:14,1,0,0,0,I
3230,03-Jun-17,10:19:14,1,0,0,0,I
3231,03-Jun-17,10:19:14,1,0,0,0,I
3232,03-Jun-17,10:19:15,1,0,0,0,I
3233,03-Jun-17,10:19:15,1,0,0,0,I
3234,03-Jun-17,10:19:15,1,0,0,0,I
3235,03-Jun-17,10:19:15,1,0,0,0,I
3236,03-Jun-17,10:19:15,1,0,0,0,I
3237,03-Jun-17,10:19:15,1,0,0,0,I
3238,03-Jun-17,10:19:15,1,0,0,0,I
3239,03-Jun-17,10:19:16,1,0,0,0,I
3240,03-Jun-17,10:19:16,1,0,0,0,I
3241,03-Jun-17,10:19:16,1,0,0,0,I
3242,03-Jun-17,10:19:16,1,0,0,0,I
3243,03-Jun-17,10:19:17,1,0,0,0,I
3244,03-Jun-17,10:19:17,1,0,0,0,I
3245,03-Jun-17,10:19:17,1,0,0,0,I
3246,03-Jun-17,10:19:17,1,0,0,0,I
3247,03-Jun-17,10:19:18,1,0,0,0,I
3248,03-Jun-17,10:19:18,1,0,0,0,I
3249,03-Jun-17,10:19:18,1,0,0,0,I
3250,03-Jun-17,10:19:18,1,0,0,0,I
3251,03-Jun-17,10:19:18,1,0,0,0,I
3252,03-Jun-17,10:19:18,1,0,0,0,I
3253,03-Jun-17,10:19:19,1,0,0,0,I
3254,03-Jun-17,10:19:19,1,0,0,0,I
3255,03-Jun-17,10:19:19,1,0,0,0,I
3256,03-Jun-17,10:19:19,1,0,0,0,I
3257,03-Jun-17,10:19:20,1,0,0,0,I
3258,03-Jun-17,10:19:20,1,0,0,0,I
3259,03-Jun-17,10:19:20,1,0,0,0,I
3260,03-Jun-17,10:19:20,1,0,0,0,I
3261,03-Jun-17,10:19:20,1,0,0,0,I
3262,03-Jun-17,10:19:20,1,0,0,0,I
3263,03-Jun-17,10:19:20,1,0,0,0,I
3264,03-Jun-17,10:19:21,1,0,0,0,I
3265,03-Jun-17,10:19:21,1,0,0,0,I
3266,03-Jun-17,10:19:21,1,0,0,0,I
3267,03-Jun-17,10:19:21,1,0,0,0,I
3268,03-Jun-17,10:19:22,1,0,0,0,I
3269,03-Jun-17,10:19:22,1,0,0,0,I
3270,03-Jun-17,10:19:22,1,0,0,0,I
3271,03-Jun-17,10:19:22,1,0,0,0,I
3272,03-Jun-17,10:19:22,1,0,0,0,I
3273,03-Jun-17,10:19:22,1,0,0,0,I
3274,03-Jun-17,10:19:23,1,0,0,0,I
3275,03-Jun-17,10:19:23,1,0,0,0,I
3276,03-Jun-17,10:19:23,1,0,0,0,I
3277,03-Jun-17,10:19:23,1,0,0,0,I
3278,03-Jun-17,10:19:23,1,0,0,0,I
3279,03-Jun-17,10:19:24,1,0,0,0,I
3280,03-Jun-17,10:19:24,1,0,0,0,I
3281,03-Jun-17,10:19:24,1,0,0,0,I
3282,03-Jun-17,10:19:24,1,0,0,0,I
3283,03-Jun-17,10:19:25,1,0,0,0,I
3284,03-Jun-17,10:19:25,1,0,0,0,I
3285,03-Jun-17,10:19:25,1,0,0,0,I
3286,03-Jun-17,10:19:25,1,0,0,0,I
3287,03-Jun-17,10:19:25,1,0,0,0,I
3288,03-Jun-17,10:19:26,1,0,0,0,I
3289,03-Jun-17,10:19:26,1,0,0,0,I
3290,03-Jun-17,10:19:26,1,0,0,0,I
3291,03-Jun-17,10:19:26,1,0,0,0,I
3292,03-Jun-17,10:19:26,1,0,0,0,I
3293,03-Jun-17,10:19:26,1,0,0,0,I
3294,03-Jun-17,10:19:27,1,0,0,0,I
3295,03-Jun-17,10:19:27,1,0,0,0,I
3296,03-Jun-17,10:19:27,1,0,0,0,I
3297,03-Jun-17,10:19:27,1,0,0,0,I
3298,03-Jun-17,10:19:27,1,0,0,0,I
3299,03-Jun-17,10:19:28,1,0,0,0,I
3300,03-Jun-17,10:19:28,1,0,0,0,I
3301,03-Jun-17,10:19:28,1,0,0,0,I
3302,03-Jun-17,10:19:28,1,0,0,0,I
3303,03-Jun-17,10:19:29,1,0,0,0,I
3304,03-Jun-17,10:19:29,1,0,0,0,I
3305,03-Jun-17,10:19:29,1,0,0,0,I
3306,03-Jun-17,10:19:29,1,0,0,0,I
3307,03-Jun-17,10:19:29,1,0,0,0,I
3308,03-Jun-17,10:19:30,1,0,0,0,I
3309,03-Jun-17,10:19:30,1,0,0,0,I
3310,03-Jun-17,10:19:30,1,0,0,0,I
3311,03-Jun-17,10:19:30,1,0,0,0,I
3312,03-Jun-17,10:19:31,1,0,0,0,I
3313,03-Jun-17,10:19:31,1,0,0,0,I
3314,03-Jun-17,10:19:31,1,0,0,0,I
3315,03-Jun-17,10:19:31,1,0,0,0,I
3316,03-Jun-17,10:19:31,1,0,0,0,I
3317,03-Jun-17,10:19:31,1,0,0,0,I
3318,03-Jun-17,10:19:31,1,0,0,0,I
3319,03-Jun-17,10:19:32,1,0,0,0,I
3320,03-Jun-17,10:19:32,1,0,0,0,I
3321,03-Jun-17,10:19:32,1,0,0,0,I
3322,03-Jun-17,10:19:32,1,0,0,0,I
3323,03-Jun-17,10:19:33,1,0,0,0,I
3324,03-Jun-17,10:19:33,1,0,0,0,I
3325,03-Jun-17,10:19:33,1,0,0,0,I
3326,03-Jun-17,10:19:33,1,0,0,0,I
3327,03-Jun-17,10:19:33,1,0,0,0,I
3328,03-Jun-17,10:19:34,1,0,0,0,I
3329,03-Jun-17,10:19:34,1,0,0,0,I
3330,03-Jun-17,10:19:34,1,0,0,0,I
3331,03-Jun-17,10:19:34,1,0,0,0,I
3332,03-Jun-17,10:19:35,1,0,0,0,I
3333,03-Jun-17,10:19:35,1,0,0,0,I
3334,03-Jun-17,10:19:35,1,0,0,0,I
3335,03-Jun-17,10:19:35,1,0,0,0,I
3336,03-Jun-17,10:19:35,1,0,0,0,I
3337,03-Jun-17,10:19:35,1,0,0,0,I
3338,03-Jun-17,10:19:35,1,0,0,0,I
3339,03-Jun-17,10:19:36,1,0,0,0,I
3340,03-Jun-17,10:19:36,1,0,0,0,I
3341,03-Jun-17,10:19:36,1,0,0,0,I
3342,03-Jun-17,10:19:36,1,0,0,0,I
3343,03-Jun-17,10:19:37,1,0,0,0,I
3344,03-Jun-17,10:19:37,1,0,0,0,I
3345,03-Jun-17,10:19:37,1,0,0,0,I
3346,03-Jun-17,10:19:37,1,0,0,0,I
3347,03-Jun-17,10:19:37,1,0,0,0,I
3348,03-Jun-17,10:19:38,1,0,0,0,I
3349,03-Jun-17,10:19:38,1,0,0,0,I
3350,03-Jun-17,10:19:38,1,0,0,0,I
3351,03-Jun-17,10:19:38,1,0,0,0,I
3352,03-Jun-17,10:19:39,1,0,0,0,I
3353,03-Jun-17,10:19:39,1,0,0,0,I
3354,03-Jun-17,10:19:39,1,0,0,0,I
3355,03-Jun-17,10:19:39,1,0,0,0,I
3356,03-Jun-17,10:19:39,1,0,0,0,I
3357,03-Jun-17,10:19:39,1,0,0,0,I
3358,03-Jun-17,10:19:39,1,0,0,0,I
3359,03-Jun-17,10:19:40,1,0,0,0,I
3360,03-Jun-17,10:19:40,1,0,0,0,I
3361,03-Jun-17,10:19:40,1,0,0,0,I
3362,03-Jun-17,10:19:40,1,0,0,0,I
3363,03-Jun-17,10:19:41,1,0,0,0,I
3364,03-Jun-17,10:19:41,1,0,0,0,I
3365,03-Jun-17,10:19:41,1,0,0,0,I
3366,03-Jun-17,10:19:41,1,0,0,0,I
3367,03-Jun-17,10:19:41,1,0,0,0,I
3368,03-Jun-17,10:19:42,1,0,0,0,I
3369,03-Jun-17,10:19:42,1,0,0,0,I
3370,03-Jun-17,10:19:42,1,0,0,0,I
3371,03-Jun-17,10:19:42,1,0,0,0,I
3372,03-Jun-17,10:19:43,1,0,0,0,I
3373,03-Jun-17,10:19:43,1,0,0,0,I
3374,03-Jun-17,10:19:43,1,0,0,0,I
3375,03-Jun-17,10:19:43,1,0,0,0,I
3376,03-Jun-17,10:19:43,1,0,0,0,I
3377,03-Jun-17,10:19:43,1,0,0,0,I
3378,03-Jun-17,10:19:43,1,0,0,0,I
3379,03-Jun-17,10:19:44,1,0,0,0,I
3380,03-Jun-17,10:19:44,1,0,0,0,I
3381,03-Jun-17,10:19:44,1,0,0,0,I
3382,03-Jun-17,10:19:44,1,0,0,0,I
3383,03-Jun-17,10:19:45,1,0,0,0,I
3384,03-Jun-17,10:19:45,1,0,0,0,I
3385,03-Jun-17,10:19:45,1,0,0,0,I
3386,03-Jun-17,10:19:45,1,0,0,0,I
3387,03-Jun-17,10:19:45,1,0,0,0,I
3388,03-Jun-17,10:19:46,1,0,0,0,I
3389,03-Jun-17,10:19:46,1,0,0,0,I
3390,03-Jun-17,10:19:46,1,0,0,0,I
3391,03-Jun-17,10:19:46,1,0,0,0,I
3392,03-Jun-17,10:19:47,1,0,0,0,I
3393,03-Jun-17,10:19:47,1,0,0,0,I
3394,03-Jun-17,10:19:47,1,0,0,0,I
3395,03-Jun-17,10:19:47,1,0,0,0,I
3396,03-Jun-17,10:19:47,1,0,0,0,I
3397,03-Jun-17,10:19:47,1,0,0,0,I
3398,03-Jun-17,10:19:47,1,0,0,0,I
3399,03-Jun-17,10:19:48,1,0,0,0,I
3400,03-Jun-17,10:19:48,1,0,0,0,I
3401,03-Jun-17,10:19:48,1,0,0,0,I
3402,03-Jun-17,10:19:48,1,0,0,0,I
3403,03-Jun-17,10:19:48,1,0,0,0,I
3404,03-Jun-17,10:19:49,1,0,0,0,I
3405,03-Jun-17,10:19:49,1,0,0,0,I
3406,03-Jun-17,10:19:49,1,0,0,0,I
3407,03-Jun-17,10:19:49,1,0,0,0,I
3408,03-Jun-17,10:19:50,1,0,0,0,I
3409,03-Jun-17,10:19:50,1,0,0,0,I
3410,03-Jun-17,10:19:50,1,0,0,0,I
3411,03-Jun-17,10:19:50,1,0,0,0,I
3412,03-Jun-17,10:19:50,1,0,0,0,I
3413,03-Jun-17,10:19:51,1,0,0,0,I
3414,03-Jun-17,10:19:51,1,0,0,0,I
3415,03-Jun-17,10:19:51,1,0,0,0,I
3416,03-Jun-17,10:19:51,1,0,0,0,I
3417,03-Jun-17,10:19:52,1,0,0,0,I
3418,03-Jun-17,10:19:52,1,0,0,0,I
3419,03-Jun-17,10:19:52,1,0,0,0,I
3420,03-Jun-17,10:19:52,1,0,0,0,I
3421,03-Jun-17,10:19:52,1,0,0,0,I
3422,03-Jun-17,10:19:52,1,0,0,0,I
3423,03-Jun-17,10:19:52,1,0,0,0,I
3424,03-Jun-17,10:19:53,1,0,0,0,I
3425,03-Jun-17,10:19:53,1,0,0,0,I
3426,03-Jun-17,10:19:53,1,0,0,0,I
3427,03-Jun-17,10:19:53,1,0,0,0,I
3428,03-Jun-17,10:19:54,1,0,0,0,I
3429,03-Jun-17,10:19:54,1,0,0,0,I
3430,03-Jun-17,10:19:54,1,0,0,0,I
3431,03-Jun-17,10:19:54,1,0,0,0,I
3432,03-Jun-17,10:19:54,1,0,0,0,I
3433,03-Jun-17,10:19:55,1,0,0,0,I
3434,03-Jun-17,10:19:55,1,0,0,0,I
3435,03-Jun-17,10:19:55,1,0,0,0,I
3436,03-Jun-17,10:19:55,1,0,0,0,I
3437,03-Jun-17,10:19:56,1,0,0,0,I
3438,03-Jun-17,10:19:56,1,0,0,0,I
3439,03-Jun-17,10:19:56,1,0,0,0,I
3440,03-Jun-17,10:19:56,1,0,0,0,I
3441,03-Jun-17,10:19:56,1,0,0,0,I
3442,03-Jun-17,10:19:56,1,0,0,0,I
3443,03-Jun-17,10:19:56,1,0,0,0,I
3444,03-Jun-17,10:19:57,1,0,0,0,I
3445,03-Jun-17,10:19:57,1,0,0,0,I
3446,03-Jun-17,10:19:57,1,0,0,0,I
3447,03-Jun-17,10:19:57,1,0,0,0,I
3448,03-Jun-17,10:19:58,1,0,0,0,I
3449,03-Jun-17,10:19:58,1,0,0,0,I
3450,03-Jun-17,10:19:58,1,0,0,0,I
3451,03-Jun-17,10:19:58,1,0,0,0,I
3452,03-Jun-17,10:19:58,1,0,0,0,I
3453,03-Jun-17,10:19:59,1,0,0,0,I
3454,03-Jun-17,10:19:59,1,0,0,0,I
3455,03-Jun-17,10:19:59,1,0,0,0,I
3456,03-Jun-17,10:19:59,1,0,0,0,I
3457,03-Jun-17,10:20:00,1,0,0,0,I
3458,03-Jun-17,10:20:00,1,0,0,0,I
3459,03-Jun-17,10:20:00,1,0,0,0,I
3460,03-Jun-17,10:20:00,1,0,0,0,I
3461,03-Jun-17,10:20:00,1,0,0,0,I
3462,03-Jun-17,10:20:00,1,0,0,0,I
3463,03-Jun-17,10:20:00,1,0,0,0,I
3464,03-Jun-17,10:20:01,1,0,0,0,I
3465,03-Jun-17,10:20:01,1,0,0,0,I
3466,03-Jun-17,10:20:01,1,0,0,0,I
3467,03-Jun-17,10:20:01,1,0,0,0,I
