,Date,Time,Aspect 0 of Phase G  State,Aspect 1 of Phase G  State,Aspect 2 of Phase G  State,Result,Phase
3529,24-Jun-17,17:01:19,1,0,0,Red,G
3530,24-Jun-17,17:01:19,1,0,0,Red,G
3531,24-Jun-17,17:01:19,1,0,0,Red,G
3532,24-Jun-17,17:01:19,1,0,0,Red,G
3533,24-Jun-17,17:01:20,1,0,0,Red,G
3534,24-Jun-17,17:01:20,1,0,0,Red,G
3535,24-Jun-17,17:01:20,1,0,0,Red,G
3536,24-Jun-17,17:01:20,1,0,0,Red,G
3537,24-Jun-17,17:01:21,1,0,0,Red,G
3538,24-Jun-17,17:01:21,1,0,0,Red,G
3539,24-Jun-17,17:01:21,1,0,0,Red,G
3540,24-Jun-17,17:01:21,1,0,0,Red,G
3541,24-Jun-17,17:01:21,1,0,0,Red,G
3542,24-Jun-17,17:01:22,1,0,0,Red,G
3543,24-Jun-17,17:01:22,1,0,0,Red,G
3544,24-Jun-17,17:01:22,1,0,0,Red,G
3545,24-Jun-17,17:01:22,1,0,0,Red,G
3546,24-Jun-17,17:01:22,1,0,0,Red,G
3547,24-Jun-17,17:01:22,1,0,0,Red,G
3548,24-Jun-17,17:01:22,1,0,0,Red,G
3549,24-Jun-17,17:01:23,1,0,0,Red,G
3550,24-Jun-17,17:01:23,1,0,0,Red,G
3551,24-Jun-17,17:01:23,1,0,0,Red,G
3552,24-Jun-17,17:01:23,1,0,0,Red,G
3553,24-Jun-17,17:01:24,1,0,0,Red,G
3554,24-Jun-17,17:01:24,1,0,0,Red,G
3555,24-Jun-17,17:01:24,1,0,0,Red,G
3556,24-Jun-17,17:01:24,1,0,0,Red,G
3557,24-Jun-17,17:01:25,1,0,0,Red,G
3558,24-Jun-17,17:01:25,1,0,0,Red,G
3559,24-Jun-17,17:01:25,1,0,0,Red,G
3560,24-Jun-17,17:01:25,1,0,0,Red,G
3561,24-Jun-17,17:01:25,1,0,0,Red,G
3562,24-Jun-17,17:01:25,1,0,0,Red,G
3563,24-Jun-17,17:01:25,1,0,0,Red,G
3564,24-Jun-17,17:01:26,1,0,0,Red,G
3565,24-Jun-17,17:01:26,1,0,0,Red,G
3566,24-Jun-17,17:01:26,1,0,0,Red,G
3567,24-Jun-17,17:01:26,1,0,0,Red,G
3568,24-Jun-17,17:01:26,1,0,0,Red,G
3569,24-Jun-17,17:01:27,1,0,0,Red,G
3570,24-Jun-17,17:01:27,1,0,0,Red,G
3571,24-Jun-17,17:01:27,1,0,0,Red,G
3572,24-Jun-17,17:01:27,1,0,0,Red,G
3573,24-Jun-17,17:01:28,1,0,0,Red,G
3574,24-Jun-17,17:01:28,1,0,0,Red,G
3575,24-Jun-17,17:01:28,1,0,0,Red,G
3576,24-Jun-17,17:01:28,1,0,0,Red,G
3577,24-Jun-17,17:01:29,1,0,0,Red,G
3578,24-Jun-17,17:01:29,1,0,0,Red,G
3579,24-Jun-17,17:01:29,1,0,0,Red,G
3580,24-Jun-17,17:01:29,1,0,0,Red,G
3581,24-Jun-17,17:01:29,1,0,0,Red,G
3582,24-Jun-17,17:01:30,1,0,0,Red,G
3583,24-Jun-17,17:01:30,1,0,0,Red,G
3584,24-Jun-17,17:01:30,1,0,0,Red,G
3585,24-Jun-17,17:01:30,1,0,0,Red,G
3586,24-Jun-17,17:01:30,1,0,0,Red,G
3587,24-Jun-17,17:01:30,1,0,0,Red,G
3588,24-Jun-17,17:01:30,1,0,0,Red,G
3589,24-Jun-17,17:01:31,1,0,0,Red,G
3590,24-Jun-17,17:01:31,1,0,0,Red,G
3591,24-Jun-17,17:01:31,1,0,0,Red,G
3592,24-Jun-17,17:01:31,1,0,0,Red,G
3593,24-Jun-17,17:01:32,1,0,0,Red,G
3594,24-Jun-17,17:01:32,1,0,0,Red,G
3595,24-Jun-17,17:01:32,1,0,0,Red,G
3596,24-Jun-17,17:01:32,1,0,0,Red,G
3597,24-Jun-17,17:01:33,1,0,0,Red,G
3598,24-Jun-17,17:01:33,1,0,0,Red,G
3599,24-Jun-17,17:01:33,1,0,0,Red,G
3600,24-Jun-17,17:01:33,1,0,0,Red,G
3601,24-Jun-17,17:01:33,1,0,0,Red,G
3602,24-Jun-17,17:01:33,1,0,0,Red,G
3603,24-Jun-17,17:01:33,1,0,0,Red,G
3604,24-Jun-17,17:01:34,1,0,0,Red,G
3605,24-Jun-17,17:01:34,1,0,0,Red,G
3606,24-Jun-17,17:01:34,1,0,0,Red,G
3607,24-Jun-17,17:01:34,1,0,0,Red,G
3608,24-Jun-17,17:01:35,1,0,0,Red,G
3609,24-Jun-17,17:01:35,1,0,0,Red,G
3610,24-Jun-17,17:01:35,1,0,0,Red,G
3611,24-Jun-17,17:01:35,1,0,0,Red,G
3612,24-Jun-17,17:01:35,1,0,0,Red,G
3613,24-Jun-17,17:01:36,1,0,0,Red,G
3614,24-Jun-17,17:01:36,1,0,0,Red,G
3615,24-Jun-17,17:01:36,1,0,0,Red,G
3616,24-Jun-17,17:01:36,1,0,0,Red,G
3617,24-Jun-17,17:01:37,1,0,0,Red,G
3618,24-Jun-17,17:01:37,1,0,0,Red,G
3619,24-Jun-17,17:01:37,1,0,0,Red,G
3620,24-Jun-17,17:01:37,1,0,0,Red,G
3621,24-Jun-17,17:01:37,1,0,0,Red,G
3622,24-Jun-17,17:01:37,1,0,0,Red,G
3623,24-Jun-17,17:01:37,1,0,0,Red,G
3624,24-Jun-17,17:01:38,1,0,0,Red,G
3625,24-Jun-17,17:01:38,1,0,0,Red,G
3626,24-Jun-17,17:01:38,1,0,0,Red,G
3627,24-Jun-17,17:01:38,1,0,0,Red,G
3628,24-Jun-17,17:01:39,1,0,0,Red,G
3629,24-Jun-17,17:01:39,1,0,0,Red,G
3630,24-Jun-17,17:01:39,1,0,0,Red,G
3631,24-Jun-17,17:01:39,1,0,0,Red,G
3632,24-Jun-17,17:01:39,1,0,0,Red,G
3633,24-Jun-17,17:01:40,1,0,0,Red,G
3634,24-Jun-17,17:01:40,1,0,0,Red,G
3635,24-Jun-17,17:01:40,1,0,0,Red,G
3636,24-Jun-17,17:01:40,1,0,0,Red,G
3637,24-Jun-17,17:01:41,1,0,0,Red,G
3638,24-Jun-17,17:01:41,1,0,0,Red,G
3639,24-Jun-17,17:01:41,1,0,0,Red,G
3640,24-Jun-17,17:01:41,1,0,0,Red,G
3641,24-Jun-17,17:01:41,1,0,0,Red,G
3642,24-Jun-17,17:01:41,1,0,0,Red,G
3643,24-Jun-17,17:01:41,1,0,0,Red,G
3644,24-Jun-17,17:01:42,1,0,0,Red,G
3645,24-Jun-17,17:01:42,1,0,0,Red,G
3646,24-Jun-17,17:01:42,1,0,0,Red,G
3647,24-Jun-17,17:01:42,1,0,0,Red,G
3648,24-Jun-17,17:01:43,1,0,0,Red,G
3649,24-Jun-17,17:01:43,1,0,0,Red,G
3650,24-Jun-17,17:01:43,1,0,0,Red,G
3651,24-Jun-17,17:01:43,1,0,0,Red,G
3652,24-Jun-17,17:01:43,1,0,0,Red,G
3653,24-Jun-17,17:01:44,1,0,0,Red,G
3654,24-Jun-17,17:01:44,1,0,0,Red,G
3655,24-Jun-17,17:01:44,1,0,0,Red,G
3656,24-Jun-17,17:01:44,1,0,0,Red,G
3657,24-Jun-17,17:01:45,1,0,0,Red,G
3658,24-Jun-17,17:01:45,1,0,0,Red,G
3659,24-Jun-17,17:01:45,1,0,0,Red,G
3660,24-Jun-17,17:01:45,1,0,0,Red,G
3661,24-Jun-17,17:01:45,1,0,0,Red,G
3662,24-Jun-17,17:01:45,1,0,0,Red,G
3663,24-Jun-17,17:01:45,1,0,0,Red,G
3664,24-Jun-17,17:01:46,1,0,0,Red,G
3665,24-Jun-17,17:01:46,1,0,0,Red,G
3666,24-Jun-17,17:01:46,1,0,0,Red,G
3667,24-Jun-17,17:01:46,1,0,0,Red,G
3668,24-Jun-17,17:01:47,1,0,0,Red,G
3669,24-Jun-17,17:01:47,1,0,0,Red,G
3670,24-Jun-17,17:01:47,1,0,0,Red,G
3671,24-Jun-17,17:01:47,1,0,0,Red,G
3672,24-Jun-17,17:01:47,1,0,0,Red,G
3673,24-Jun-17,17:01:48,1,0,0,Red,G
3674,24-Jun-17,17:01:48,1,0,0,Red,G
3675,24-Jun-17,17:01:48,1,0,0,Red,G
3676,24-Jun-17,17:01:48,1,0,0,Red,G
3677,24-Jun-17,17:01:49,1,0,0,Red,G
3678,24-Jun-17,17:01:49,1,0,0,Red,G
3679,24-Jun-17,17:01:49,1,0,0,Red,G
3680,24-Jun-17,17:01:49,1,0,0,Red,G
3681,24-Jun-17,17:01:49,1,0,0,Red,G
3682,24-Jun-17,17:01:49,1,0,0,Red,G
3683,24-Jun-17,17:01:49,1,0,0,Red,G
3684,24-Jun-17,17:01:50,1,0,0,Red,G
3685,24-Jun-17,17:01:50,1,0,0,Red,G
3686,24-Jun-17,17:01:50,1,0,0,Red,G
3687,24-Jun-17,17:01:50,1,0,0,Red,G
3688,24-Jun-17,17:01:51,1,0,0,Red,G
3689,24-Jun-17,17:01:51,1,0,0,Red,G
3690,24-Jun-17,17:01:51,1,0,0,Red,G
3691,24-Jun-17,17:01:51,1,0,0,Red,G
3692,24-Jun-17,17:01:51,1,0,0,Red,G
3693,24-Jun-17,17:01:52,1,0,0,Red,G
3694,24-Jun-17,17:01:52,1,0,0,Red,G
3695,24-Jun-17,17:01:52,1,0,0,Red,G
3696,24-Jun-17,17:01:52,1,0,0,Red,G
3697,24-Jun-17,17:01:53,1,0,0,Red,G
3698,24-Jun-17,17:01:53,1,0,0,Red,G
3699,24-Jun-17,17:01:53,1,0,0,Red,G
3700,24-Jun-17,17:01:53,1,0,0,Red,G
3701,24-Jun-17,17:01:53,1,0,0,Red,G
3702,24-Jun-17,17:01:53,1,0,0,Red,G
3703,24-Jun-17,17:01:53,1,0,0,Red,G
3704,24-Jun-17,17:01:54,1,0,0,Red,G
3705,24-Jun-17,17:01:54,1,0,0,Red,G
3706,24-Jun-17,17:01:54,1,0,0,Red,G
3707,24-Jun-17,17:01:54,1,0,0,Red,G
3708,24-Jun-17,17:01:55,1,0,0,Red,G
3709,24-Jun-17,17:01:55,1,0,0,Red,G
3710,24-Jun-17,17:01:55,1,0,0,Red,G
3711,24-Jun-17,17:01:55,1,0,0,Red,G
3712,24-Jun-17,17:01:55,1,0,0,Red,G
3713,24-Jun-17,17:01:56,1,0,0,Red,G
3714,24-Jun-17,17:01:56,1,0,0,Red,G
3715,24-Jun-17,17:01:56,1,0,0,Red,G
3716,24-Jun-17,17:01:56,1,0,0,Red,G
3717,24-Jun-17,17:01:57,1,0,0,Red,G
3718,24-Jun-17,17:01:57,1,0,0,Red,G
3719,24-Jun-17,17:01:57,1,0,0,Red,G
3720,24-Jun-17,17:01:57,1,0,0,Red,G
3721,24-Jun-17,17:01:57,1,0,0,Red,G
3722,24-Jun-17,17:01:57,1,0,0,Red,G
3723,24-Jun-17,17:01:58,1,0,0,Red,G
3724,24-Jun-17,17:01:58,1,0,0,Red,G
3725,24-Jun-17,17:01:58,1,0,0,Red,G
3726,24-Jun-17,17:01:58,1,0,0,Red,G
3727,24-Jun-17,17:01:58,1,0,0,Red,G
3728,24-Jun-17,17:01:59,1,0,0,Red,G
3729,24-Jun-17,17:01:59,1,0,0,Red,G
3730,24-Jun-17,17:01:59,1,0,0,Red,G
3731,24-Jun-17,17:01:59,1,0,0,Red,G
3732,24-Jun-17,17:02:00,1,0,0,Red,G
3733,24-Jun-17,17:02:00,1,0,0,Red,G
3734,24-Jun-17,17:02:00,1,0,0,Red,G
3735,24-Jun-17,17:02:00,1,0,0,Red,G
3736,24-Jun-17,17:02:00,1,0,0,Red,G
3737,24-Jun-17,17:02:00,1,0,0,Red,G
3738,24-Jun-17,17:02:00,1,0,0,Red,G
3739,24-Jun-17,17:02:01,1,0,0,Red,G
3740,24-Jun-17,17:02:01,1,0,0,Red,G
3741,24-Jun-17,17:02:01,1,0,0,Red,G
3742,24-Jun-17,17:02:01,1,0,0,Red,G
3743,24-Jun-17,17:02:02,1,0,0,Red,G
3744,24-Jun-17,17:02:02,1,0,0,Red,G
3745,24-Jun-17,17:02:02,1,0,0,Red,G
3746,24-Jun-17,17:02:02,1,0,0,Red,G
3747,24-Jun-17,17:02:02,1,0,0,Red,G
3748,24-Jun-17,17:02:03,1,0,0,Red,G
3749,24-Jun-17,17:02:03,1,0,0,Red,G
3750,24-Jun-17,17:02:03,1,0,0,Red,G
3751,24-Jun-17,17:02:03,1,0,0,Red,G
3752,24-Jun-17,17:02:04,1,0,0,Red,G
3753,24-Jun-17,17:02:04,1,0,0,Red,G
3754,24-Jun-17,17:02:04,1,0,0,Red,G
3755,24-Jun-17,17:02:04,1,0,0,Red,G
3756,24-Jun-17,17:02:04,1,0,0,Red,G
3757,24-Jun-17,17:02:04,1,0,0,Red,G
3758,24-Jun-17,17:02:04,1,0,0,Red,G
3759,24-Jun-17,17:02:05,1,0,0,Red,G
3760,24-Jun-17,17:02:05,1,0,0,Red,G
3761,24-Jun-17,17:02:05,1,0,0,Red,G
3762,24-Jun-17,17:02:05,1,0,0,Red,G
3763,24-Jun-17,17:02:06,1,0,0,Red,G
3764,24-Jun-17,17:02:06,1,0,0,Red,G
3765,24-Jun-17,17:02:06,1,0,0,Red,G
3766,24-Jun-17,17:02:06,1,0,0,Red,G
3767,24-Jun-17,17:02:06,1,0,0,Red,G
3768,24-Jun-17,17:02:07,1,0,0,Red,G
3769,24-Jun-17,17:02:07,1,0,0,Red,G
3770,24-Jun-17,17:02:07,1,0,0,Red,G
3771,24-Jun-17,17:02:07,1,0,0,Red,G
3772,24-Jun-17,17:02:08,1,0,0,Red,G
3773,24-Jun-17,17:02:08,1,0,0,Red,G
3774,24-Jun-17,17:02:08,1,0,0,Red,G
3775,24-Jun-17,17:02:08,1,0,0,Red,G
3776,24-Jun-17,17:02:08,1,0,0,Red,G
3777,24-Jun-17,17:02:08,1,0,0,Red,G
3778,24-Jun-17,17:02:08,1,0,0,Red,G
3779,24-Jun-17,17:02:09,1,0,0,Red,G
3780,24-Jun-17,17:02:09,1,0,0,Red,G
3781,24-Jun-17,17:02:09,1,0,0,Red,G
3782,24-Jun-17,17:02:09,1,0,0,Red,G
3783,24-Jun-17,17:02:10,1,0,0,Red,G
3784,24-Jun-17,17:02:10,1,0,0,Red,G
3785,24-Jun-17,17:02:10,1,0,0,Red,G
3786,24-Jun-17,17:02:10,1,0,0,Red,G
3787,24-Jun-17,17:02:10,1,0,0,Red,G
3788,24-Jun-17,17:02:11,1,0,0,Red,G
3789,24-Jun-17,17:02:11,1,0,0,Red,G
3790,24-Jun-17,17:02:11,1,0,0,Red,G
3791,24-Jun-17,17:02:11,1,0,0,Red,G
3792,24-Jun-17,17:02:12,1,0,0,Red,G
3793,24-Jun-17,17:02:12,1,0,0,Red,G
3794,24-Jun-17,17:02:12,1,0,0,Red,G
3795,24-Jun-17,17:02:12,1,0,0,Red,G
3796,24-Jun-17,17:02:12,1,0,0,Red,G
3797,24-Jun-17,17:02:12,1,0,0,Red,G
3798,24-Jun-17,17:02:12,1,0,0,Red,G
3799,24-Jun-17,17:02:13,1,0,0,Red,G
3800,24-Jun-17,17:02:13,1,0,0,Red,G
3801,24-Jun-17,17:02:13,1,0,0,Red,G
3802,24-Jun-17,17:02:13,1,0,0,Red,G
3803,24-Jun-17,17:02:14,1,0,0,Red,G
3804,24-Jun-17,17:02:14,1,0,0,Red,G
3805,24-Jun-17,17:02:14,1,0,0,Red,G
3806,24-Jun-17,17:02:14,1,0,0,Red,G
3807,24-Jun-17,17:02:15,1,0,0,Red,G
3808,24-Jun-17,17:02:15,1,0,0,Red,G
3809,24-Jun-17,17:02:15,1,0,0,Red,G
3810,24-Jun-17,17:02:15,1,0,0,Red,G
3811,24-Jun-17,17:02:15,1,0,0,Red,G
3812,24-Jun-17,17:02:16,1,0,0,Red,G
3813,24-Jun-17,17:02:16,1,0,0,Red,G
3814,24-Jun-17,17:02:16,1,0,0,Red,G
3815,24-Jun-17,17:02:16,1,0,0,Red,G
3816,24-Jun-17,17:02:16,1,0,0,Red,G
3817,24-Jun-17,17:02:16,1,0,0,Red,G
3818,24-Jun-17,17:02:16,1,0,0,Red,G
3819,24-Jun-17,17:02:17,1,0,0,Red,G
3820,24-Jun-17,17:02:17,1,0,0,Red,G
3821,24-Jun-17,17:02:17,1,0,0,Red,G
3822,24-Jun-17,17:02:17,1,0,0,Red,G
3823,24-Jun-17,17:02:18,1,0,0,Red,G
3824,24-Jun-17,17:02:18,1,0,0,Red,G
3825,24-Jun-17,17:02:18,1,0,0,Red,G
3826,24-Jun-17,17:02:18,1,0,0,Red,G
3827,24-Jun-17,17:02:18,1,0,0,Red,G
3828,24-Jun-17,17:02:19,1,0,0,Red,G
3829,24-Jun-17,17:02:19,1,0,0,Red,G
3830,24-Jun-17,17:02:19,1,0,0,Red,G
3831,24-Jun-17,17:02:19,1,0,0,Red,G
3832,24-Jun-17,17:02:20,1,0,0,Red,G
3833,24-Jun-17,17:02:20,1,0,0,Red,G
3834,24-Jun-17,17:02:20,1,0,0,Red,G
3835,24-Jun-17,17:02:20,1,0,0,Red,G
3836,24-Jun-17,17:02:20,1,0,0,Red,G
3837,24-Jun-17,17:02:20,1,0,0,Red,G
3838,24-Jun-17,17:02:20,1,0,0,Red,G
3839,24-Jun-17,17:02:21,1,0,0,Red,G
3840,24-Jun-17,17:02:21,1,0,0,Red,G
3841,24-Jun-17,17:02:21,1,0,0,Red,G
3842,24-Jun-17,17:02:21,1,0,0,Red,G
3843,24-Jun-17,17:02:22,1,0,0,Red,G
3844,24-Jun-17,17:02:22,1,0,0,Red,G
3845,24-Jun-17,17:02:22,1,0,0,Red,G
3846,24-Jun-17,17:02:22,1,0,0,Red,G
3847,24-Jun-17,17:02:22,1,0,0,Red,G
3848,24-Jun-17,17:02:23,1,0,0,Red,G
3849,24-Jun-17,17:02:23,1,0,0,Red,G
3850,24-Jun-17,17:02:23,1,0,0,Red,G
3851,24-Jun-17,17:02:23,1,0,0,Red,G
3852,24-Jun-17,17:02:24,1,0,0,Red,G
3853,24-Jun-17,17:02:24,1,0,0,Red,G
3854,24-Jun-17,17:02:24,1,0,0,Red,G
3855,24-Jun-17,17:02:24,1,0,0,Red,G
3856,24-Jun-17,17:02:24,1,0,0,Red,G
3857,24-Jun-17,17:02:24,1,0,0,Red,G
3858,24-Jun-17,17:02:24,1,0,0,Red,G
3859,24-Jun-17,17:02:25,1,0,0,Red,G
3860,24-Jun-17,17:02:25,1,0,0,Red,G
3861,24-Jun-17,17:02:25,1,0,0,Red,G
3862,24-Jun-17,17:02:25,1,0,0,Red,G
3863,24-Jun-17,17:02:26,1,0,0,Red,G
3864,24-Jun-17,17:02:26,1,0,0,Red,G
3865,24-Jun-17,17:02:26,1,0,0,Red,G
3866,24-Jun-17,17:02:26,1,0,0,Red,G
3867,24-Jun-17,17:02:26,1,0,0,Red,G
3868,24-Jun-17,17:02:27,1,0,0,Red,G
3869,24-Jun-17,17:02:27,1,0,0,Red,G
3870,24-Jun-17,17:02:27,1,0,0,Red,G
3871,24-Jun-17,17:02:27,1,0,0,Red,G
3872,24-Jun-17,17:02:27,1,0,0,Red,G
3873,24-Jun-17,17:02:27,1,0,0,Red,G
3874,24-Jun-17,17:17:59,1,0,0,Red,G
3875,24-Jun-17,17:17:59,1,0,0,Red,G
3876,24-Jun-17,17:17:59,1,0,0,Red,G
3877,24-Jun-17,17:17:59,1,0,0,Red,G
3878,24-Jun-17,17:17:59,1,0,0,Red,G
3879,24-Jun-17,17:17:59,1,0,0,Red,G
3880,24-Jun-17,17:17:59,1,0,0,Red,G
3881,24-Jun-17,17:17:59,1,0,0,Red,G
3882,24-Jun-17,17:17:59,1,0,0,Red,G
3883,24-Jun-17,17:17:59,1,0,0,Red,G
3884,24-Jun-17,17:17:59,1,0,0,Red,G
3885,24-Jun-17,17:17:59,1,0,0,Red,G
3886,24-Jun-17,17:17:59,1,0,0,Red,G
3887,24-Jun-17,17:17:59,1,0,0,Red,G
3888,24-Jun-17,17:17:59,1,0,0,Red,G
3889,24-Jun-17,17:17:59,1,0,0,Red,G
3890,24-Jun-17,17:17:59,1,0,0,Red,G
3891,24-Jun-17,17:17:59,1,0,0,Red,G
3892,24-Jun-17,17:17:59,1,0,0,Red,G
3893,24-Jun-17,17:17:59,1,0,0,Red,G
3894,24-Jun-17,17:17:59,1,0,0,Red,G
3895,24-Jun-17,17:17:59,1,0,0,Red,G
3896,24-Jun-17,17:17:59,1,0,0,Red,G
3897,24-Jun-17,17:17:59,1,0,0,Red,G
3898,24-Jun-17,17:17:59,1,0,0,Red,G
3899,24-Jun-17,17:17:59,1,0,0,Red,G
3900,24-Jun-17,17:17:59,1,0,0,Red,G
3901,24-Jun-17,17:17:59,1,0,0,Red,G
3902,24-Jun-17,17:17:59,1,0,0,Red,G
3903,24-Jun-17,17:17:59,1,0,0,Red,G
3904,24-Jun-17,17:17:59,1,0,0,Red,G
3905,24-Jun-17,17:17:59,1,0,0,Red,G
3906,24-Jun-17,17:17:59,1,0,0,Red,G
3907,24-Jun-17,17:17:59,1,0,0,Red,G
3908,24-Jun-17,17:17:59,1,0,0,Red,G
3909,24-Jun-17,17:17:59,1,0,0,Red,G
3910,24-Jun-17,17:17:59,1,0,0,Red,G
3911,24-Jun-17,17:17:59,1,0,0,Red,G
3912,24-Jun-17,17:17:59,1,0,0,Red,G
3913,24-Jun-17,17:17:59,1,0,0,Red,G
3914,24-Jun-17,17:17:59,1,0,0,Red,G
3915,24-Jun-17,17:17:59,1,0,0,Red,G
3916,24-Jun-17,17:17:59,1,0,0,Red,G
3917,24-Jun-17,17:17:59,1,0,0,Red,G
3918,24-Jun-17,17:17:59,1,0,0,Red,G
3919,24-Jun-17,17:17:59,1,0,0,Red,G
3920,24-Jun-17,17:17:59,1,0,0,Red,G
3921,24-Jun-17,17:17:59,1,0,0,Red,G
3922,24-Jun-17,17:17:59,1,0,0,Red,G
3923,24-Jun-17,17:17:59,1,0,0,Red,G
3924,24-Jun-17,17:17:59,1,0,0,Red,G
3925,24-Jun-17,17:17:59,1,0,0,Red,G
3926,24-Jun-17,17:17:59,1,0,0,Red,G
3927,24-Jun-17,17:17:59,1,0,0,Red,G
3928,24-Jun-17,17:17:59,1,0,0,Red,G
3929,24-Jun-17,17:17:59,1,0,0,Red,G
3930,24-Jun-17,17:17:59,1,0,0,Red,G
3931,24-Jun-17,17:17:59,1,0,0,Red,G
3932,24-Jun-17,17:17:59,1,0,0,Red,G
3933,24-Jun-17,17:17:59,1,0,0,Red,G
3934,24-Jun-17,17:17:59,1,0,0,Red,G
3935,24-Jun-17,17:17:59,1,0,0,Red,G
3936,24-Jun-17,17:17:59,1,0,0,Red,G
3937,24-Jun-17,17:17:59,1,0,0,Red,G
3938,24-Jun-17,17:17:59,1,0,0,Red,G
3939,24-Jun-17,17:17:59,1,0,0,Red,G
3940,24-Jun-17,17:17:59,1,0,0,Red,G
3941,24-Jun-17,17:17:59,1,0,0,Red,G
3942,24-Jun-17,17:17:59,1,0,0,Red,G
3943,24-Jun-17,17:17:59,1,0,0,Red,G
3944,24-Jun-17,17:17:59,1,0,0,Red,G
3945,24-Jun-17,17:17:59,1,0,0,Red,G
3946,24-Jun-17,17:17:59,1,0,0,Red,G
3947,24-Jun-17,17:17:59,1,0,0,Red,G
3948,24-Jun-17,17:17:59,1,0,0,Red,G
3949,24-Jun-17,17:17:59,1,0,0,Red,G
3950,24-Jun-17,17:17:59,1,0,0,Red,G
3951,24-Jun-17,17:17:59,1,0,0,Red,G
3952,24-Jun-17,17:17:59,1,0,0,Red,G
3953,24-Jun-17,17:17:59,1,0,0,Red,G
3954,24-Jun-17,17:17:59,1,0,0,Red,G
3955,24-Jun-17,17:17:59,1,0,0,Red,G
3956,24-Jun-17,17:17:59,1,0,0,Red,G
3957,24-Jun-17,17:17:59,1,0,0,Red,G
3958,24-Jun-17,17:17:59,1,0,0,Red,G
3959,24-Jun-17,17:17:59,1,0,0,Red,G
3960,24-Jun-17,17:17:59,1,0,0,Red,G
3961,24-Jun-17,17:17:59,1,0,0,Red,G
3962,24-Jun-17,17:17:59,1,0,0,Red,G
3963,24-Jun-17,17:17:59,1,0,0,Red,G
3964,24-Jun-17,17:17:59,1,0,0,Red,G
3965,24-Jun-17,17:17:59,1,0,0,Red,G
3966,24-Jun-17,17:17:59,1,0,0,Red,G
3967,24-Jun-17,17:17:59,1,0,0,Red,G
3968,24-Jun-17,17:17:59,1,0,0,Red,G
3969,24-Jun-17,17:17:59,1,0,0,Red,G
3970,24-Jun-17,17:17:59,1,0,0,Red,G
3971,24-Jun-17,17:17:59,1,0,0,Red,G
3972,24-Jun-17,17:17:59,1,0,0,Red,G
3973,24-Jun-17,17:17:59,1,0,0,Red,G
3974,24-Jun-17,17:17:59,1,0,0,Red,G
3975,24-Jun-17,17:17:59,1,0,0,Red,G
3976,24-Jun-17,17:17:59,1,0,0,Red,G
3977,24-Jun-17,17:17:59,1,0,0,Red,G
3978,24-Jun-17,17:17:59,1,0,0,Red,G
3979,24-Jun-17,17:17:59,1,0,0,Red,G
3980,24-Jun-17,17:17:59,1,0,0,Red,G
3981,24-Jun-17,17:17:59,1,0,0,Red,G
3982,24-Jun-17,17:17:59,1,0,0,Red,G
3983,24-Jun-17,17:17:59,1,0,0,Red,G
3984,24-Jun-17,17:17:59,1,0,0,Red,G
3985,24-Jun-17,17:17:59,1,0,0,Red,G
3986,24-Jun-17,17:17:59,1,0,0,Red,G
3987,24-Jun-17,17:17:59,1,0,0,Red,G
3988,24-Jun-17,17:17:59,1,0,0,Red,G
3989,24-Jun-17,17:17:59,1,0,0,Red,G
3990,24-Jun-17,17:17:59,1,0,0,Red,G
3991,24-Jun-17,17:17:59,1,0,0,Red,G
3992,24-Jun-17,17:17:59,1,0,0,Red,G
3993,24-Jun-17,17:17:59,1,0,0,Red,G
3994,24-Jun-17,17:17:59,1,0,0,Red,G
3995,24-Jun-17,17:17:59,1,0,0,Red,G
3996,24-Jun-17,17:17:59,1,0,0,Red,G
3997,24-Jun-17,17:17:59,1,0,0,Red,G
3998,24-Jun-17,17:17:59,1,0,0,Red,G
3999,24-Jun-17,17:17:59,1,0,0,Red,G
4000,24-Jun-17,17:17:59,1,0,0,Red,G
4001,24-Jun-17,17:17:59,1,0,0,Red,G
4002,24-Jun-17,17:17:59,1,0,0,Red,G
4003,24-Jun-17,17:17:59,1,0,0,Red,G
4004,24-Jun-17,17:17:59,1,0,0,Red,G
4005,24-Jun-17,17:17:59,1,0,0,Red,G
4006,24-Jun-17,17:17:59,1,0,0,Red,G
4007,24-Jun-17,17:17:59,1,0,0,Red,G
4008,24-Jun-17,17:17:59,1,0,0,Red,G
4009,24-Jun-17,17:17:59,1,0,0,Red,G
4010,24-Jun-17,17:17:59,1,0,0,Red,G
4011,24-Jun-17,17:17:59,1,0,0,Red,G
4012,24-Jun-17,17:17:59,1,0,0,Red,G
4013,24-Jun-17,17:17:59,1,0,0,Red,G
4014,24-Jun-17,17:17:59,1,0,0,Red,G
4015,24-Jun-17,17:17:59,1,0,0,Red,G
4016,24-Jun-17,17:17:59,1,0,0,Red,G
4017,24-Jun-17,17:17:59,1,0,0,Red,G
4018,24-Jun-17,17:17:59,1,0,0,Red,G
4019,24-Jun-17,17:17:59,1,0,0,Red,G
4020,24-Jun-17,17:17:59,1,0,0,Red,G
4021,24-Jun-17,17:18:00,1,0,0,Red,G
4022,24-Jun-17,17:18:00,1,0,0,Red,G
4023,24-Jun-17,17:18:00,1,0,0,Red,G
4024,24-Jun-17,17:18:00,1,0,0,Red,G
4025,24-Jun-17,17:18:00,1,0,0,Red,G
