,Date,Time,Aspect 0 of Phase D  State,Aspect 1 of Phase D  State,Aspect 2 of Phase D  State,Result,Phase
13640,24-Jun-17,17:53:45,1,1,0,RedAmber,D
13641,24-Jun-17,17:53:45,1,1,0,RedAmber,D
13932,24-Jun-17,17:53:45,1,1,0,RedAmber,D
13933,24-Jun-17,17:53:45,1,1,0,RedAmber,D
13934,24-Jun-17,17:53:45,1,1,0,RedAmber,D
13935,24-Jun-17,17:53:45,1,1,0,RedAmber,D
13936,24-Jun-17,17:53:45,1,1,0,RedAmber,D
13937,24-Jun-17,17:53:45,1,1,0,RedAmber,D
13938,24-Jun-17,17:53:45,1,1,0,RedAmber,D
13939,24-Jun-17,17:53:45,1,1,0,RedAmber,D
13940,24-Jun-17,17:53:45,1,1,0,RedAmber,D
13941,24-Jun-17,17:53:45,1,1,0,RedAmber,D
14232,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14233,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14234,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14235,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14236,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14237,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14238,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14239,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14240,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14241,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14532,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14533,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14534,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14535,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14536,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14537,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14538,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14539,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14540,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14541,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14832,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14833,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14834,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14835,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14836,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14837,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14838,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14839,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14840,24-Jun-17,17:53:46,1,1,0,RedAmber,D
14841,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15132,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15133,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15134,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15135,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15136,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15137,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15138,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15139,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15140,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15141,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15432,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15433,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15434,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15435,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15436,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15437,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15438,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15439,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15440,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15441,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15732,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15733,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15734,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15735,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15736,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15737,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15738,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15739,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15740,24-Jun-17,17:53:46,1,1,0,RedAmber,D
15741,24-Jun-17,17:53:46,1,1,0,RedAmber,D
16032,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16033,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16034,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16035,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16036,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16037,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16038,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16039,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16040,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16041,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16332,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16333,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16334,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16335,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16336,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16337,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16338,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16339,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16340,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16341,24-Jun-17,17:53:47,1,1,0,RedAmber,D
16632,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16633,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16634,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16635,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16636,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16637,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16638,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16639,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16640,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16641,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16932,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16933,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16934,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16935,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16936,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16937,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16938,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16939,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16940,24-Jun-17,17:53:48,1,1,0,RedAmber,D
16941,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17232,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17233,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17234,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17235,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17236,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17237,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17238,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17239,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17240,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17241,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17532,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17533,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17534,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17535,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17536,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17537,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17538,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17539,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17540,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17541,24-Jun-17,17:53:48,1,1,0,RedAmber,D
17832,24-Jun-17,17:53:49,1,1,0,RedAmber,D
17833,24-Jun-17,17:53:49,1,1,0,RedAmber,D
17834,24-Jun-17,17:53:49,1,1,0,RedAmber,D
17835,24-Jun-17,17:53:49,1,1,0,RedAmber,D
17836,24-Jun-17,17:53:49,1,1,0,RedAmber,D
17837,24-Jun-17,17:53:49,1,1,0,RedAmber,D
17838,24-Jun-17,17:53:49,1,1,0,RedAmber,D
17839,24-Jun-17,17:53:49,1,1,0,RedAmber,D
17840,24-Jun-17,17:53:49,1,1,0,RedAmber,D
17841,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18132,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18133,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18134,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18135,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18136,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18137,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18138,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18139,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18140,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18141,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18432,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18433,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18434,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18435,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18436,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18437,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18438,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18439,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18440,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18441,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18732,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18733,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18734,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18735,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18736,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18737,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18738,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18739,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18740,24-Jun-17,17:53:49,1,1,0,RedAmber,D
18741,24-Jun-17,17:53:49,1,1,0,RedAmber,D
19032,24-Jun-17,17:53:49,1,1,0,RedAmber,D
19033,24-Jun-17,17:53:49,1,1,0,RedAmber,D
19034,24-Jun-17,17:53:49,1,1,0,RedAmber,D
19035,24-Jun-17,17:53:49,1,1,0,RedAmber,D
19036,24-Jun-17,17:53:49,1,1,0,RedAmber,D
19037,24-Jun-17,17:53:49,1,1,0,RedAmber,D
19038,24-Jun-17,17:53:49,1,1,0,RedAmber,D
19039,24-Jun-17,17:53:49,1,1,0,RedAmber,D
19040,24-Jun-17,17:53:49,1,1,0,RedAmber,D
19041,24-Jun-17,17:53:49,1,1,0,RedAmber,D
